show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
34984,TV Show,Prosto w serce,"Jarosław Banaszek, Kinga Lewińska, Michał Gadomski, Sylwester Jakimow, Filip Zylber, Anna Jadowska","Filip Bobek, Anna Mucha, Jacek Braciak, Sławomir Zapała, Krzysztof Stelmaszyk",Poland,2010-12-23,2010,6.0,1 Seasons,Soap,pl,"Prosto w serce is the Polish version of the popular Argentinean soap opera Sos mi vida. It is broadcast on weekdays at 17:55 on TVN since Monday, January 3, 2011. The pilot episode was broadcast on Thursday, December 23, 2010 at 18:25 after the final episode of Majka.",71.048,1,6.0
31808,TV Show,Gumapang Ka Sa Lusak,Maryo J. de los Reyes,"Dennis Trillo, Jennylyn Mercado, Al Tantay, Sandy Andolong, Glydel Mercado",Philippines,2010-02-08,2010,4.0,1 Seasons,"Drama, Crime",tl,"Gumapang Ka Sa Lusak or Secret Affairs is a Sine Novela offering produced by GMA Network starring Dennis Trillo and Jennylyn Mercado. From October 15, 2012 until February 19, 2013, GMA Life TV aired its English-dubbed version worldwide.",81.094,2,4.0
31162,TV Show,Beauty's Rival in Palace,"Ng Gam-Yuen, Guohua Chen","Ruby Lin, Yang Mi, Wang Likun, Sammul Chan, William Feng",China,2010-03-15,2010,8.0,1 Seasons,Drama,zh,"A dramatized account of Empress Dou and how her efforts and achievements in the royal court positively influenced the reign of her husband Emperor Wen, which paved the way for the creation of the Rule of Wen and Jing. Set in Chang'an, China during the beginnings of the Han Dynasty.",49.743,8,8.0
55858,TV Show,Steam Room Stories,J.C. Calciano,"Jordan Jones, Ty James, Ben Palacios, Adam Bucci, Chad Olson",United States of America,2010-01-31,2010,5.0,1 Seasons,Comedy,en,"Hot, shirtless and sexy gay, straight and everything in between men in towels serving up steamy sketch comedy in a steam room that's 90% laughs and 10% body fat! These sweaty men cover all kinds of subjects from sex to sexual positions, from gay kink to gay kisses.",78.645,1,5.0
37636,TV Show,Secret Garden,Kwon Hyuk-chan,"Hyun Bin, Ha Ji-won, Yoon Sang-hyun, Kim Sa-rang, Lee Philip",South Korea,2010-11-13,2010,7.4,1 Seasons,"Comedy, Drama, Sci-Fi & Fantasy",ko,"A wealthy young man and a poor stunt woman fall for each other, but when their souls swap they soon learn how different their two worlds are.",60.105,97,7.4
33828,TV Show,Giant,"Yoo In-sik, Lee Chang-min","Lee Beom-soo, Hwang Jung-eum, Lee Duck-hwa, Ju Sang-uk, Nam Ji-hyun",South Korea,2010-05-10,2010,8.1,1 Seasons,Drama,ko,"Giant is a 2010 South Korean television series starring Lee Beom-soo, Park Jin-hee, Joo Sang-wook, Hwang Jung-eum, Park Sang-min, and Jeong Bo-seok. It aired on SBS from May 10 to December 7, 2010 on Mondays and Tuesdays at 21:55 for 60 episodes. Giant is a sprawling period drama about three siblings' quest for revenge during the economic boom of 1970-80s Korea. Tragically separated during childhood, the three reunite as adults and set out to avenge their parents' deaths, their fates playing out against a larger tide of power, money, politics, and the growth of a city.",47.431,5,8.1
34408,TV Show,Mischievous Kiss,"Hwang In-roe, Kim Do-hyung, Kim Jeong-hyeon","Kim Hyun-joong, Jung So-min, Lee Tae-sung, Lee Si-young, Jeong Hye-young",South Korea,2010-09-01,2010,7.8,1 Seasons,Comedy,ko,"A clumsy high-school girl - Oh Ha-ni - is at the bottom of her class, and she has had a crush on a popular genius, Baek Seung-Jo, ever since she first laid eyes on him.",57.444,407,7.8
40841,TV Show,Countdown – Die Jagd beginnt,Heinz Dietz,"Sebastian Ströbel, Chiara Schoras, Oliver Stritzel, Andreas Windhuis, Anne Diemer",Germany,2010-01-14,2010,0.0,1 Seasons,Crime,de,Countdown – Die Jagd beginnt is a German television series.,50.231,0,0.0
31616,TV Show,Ryōmaden,Keishi Otomo,"Masaharu Fukuyama, Tatsuomi Hamada, Kiyoshi Kodama, Shinobu Terajima, Tao Tsuchiya",Japan,2010-01-03,2010,9.1,1 Seasons,Drama,ja,"Ryōmaden is the 49th NHK Taiga drama. It was shown on NHK from January 3 to November 28, 2010 spanning 48 episodes. The story centers on the life of 19th-century Japanese historical figures Iwasaki Yatarō and Sakamoto Ryōma. It has been announced that the series will be aired in several other countries, for example Hong Kong, South Korea, Taiwan and Thailand.",46.573,13,9.1
46099,TV Show,School,"Valeriya Gay Germanika, Natalya Meshchaninova, Ruslan Malikov","Mikhail Isakhanov, Sergey Kagakov, Tatyana Titova, Tatyana Kosach-Bryndina, Elena Papanova",Russia,2010-01-11,2010,6.2,1 Seasons,Drama,ru,"9 ""A"" was an exemplary class, while their class teacher was Nosov Anatoly Germanovich - a strong and experienced teacher, recognized in 2009 as the Teacher of the Year. After his sudden illness, 9 ""A"" is left without a strong hand. The myth of the exemplary class is crumbling, discipline is cracking at the seams. Nosov's granddaughter, Anya Nosova, is perhaps the most difficult teenager of the school. A new student Ilya Epifanov provokes situations in which students manifest themselves from unexpected sides, turning upside down the usual idea of ​​them as classmates and teachers. None of the teachers want to take on the class, which of the model has become the most difficult.",49.538,18,6.2
33268,TV Show,"King of Baking, Kim Tak Goo",Lee Jung-sub,"Yoon Shi-yoon, Eugene, Joo Won, Lee Young-ah, Kim So-hyun",South Korea,2010-06-09,2010,8.6,1 Seasons,Drama,ko,"It tells the story of how a determined young baker overcomes many trials towards his goal of becoming the best baker in Korea. This story takes place in the 1970s to 1990s, starting after his conception and finishing when he reaches his mid-20s.",48.175,19,8.6
35278,TV Show,The King of Legend,Kim Young-jo,"Kam Woo-sung, Kim Ji-soo, Lee Se-eun, Lee Jong-won, Lee Ji-hoon",South Korea,2010-11-06,2010,7.25,1 Seasons,Drama,ko,"The King of Legend is a 2010 South Korean historic drama based on King Geunchogo of Baekje. Besides than the historic info obtained from Samguk Sagi and Samguk Yusa, it was also inspired by a novel written by Lee Munyeol, a renowned Korean writer. The drama was aired on KBS 1TV in Korea, and internationally through KBS World.",57.708,4,7.25
31885,TV Show,First Time,Andoy Ranay,"Barbie Forteza, Joshua Dionisio, Jake Vargas, Bea Binene, Joana Marie Tan",Philippines,2010-02-08,2010,0.0,1 Seasons,"Drama, Family",tl,"First Time was a Philippine teen drama series developed by Kit Langit and directed by Andoy Ranay. The series premiered on GMA Network on February 8, 2010 starring Barbie Forteza and Joshua Dionisio, who were previously paired in Stairway to Heaven and Dear Friend: My Christmas List. The show is part of GMA's 60th Year Celebration Offering.",46.288,0,0.0
34449,TV Show,Chloe's Closet,Ben Choo,"Eleanor Webster, Teresa Beausang, Oisín Kearns, Siobhán Ní Thuairisg","United Kingdom, United States of America",2010-04-19,2010,5.2,1 Seasons,"Animation, Kids, Comedy, Family",en,"The adventures of 4-year-old Chloe with her friends and toys who go on magical adventures in Chloe's closet. Along the way, kids learns lessons about such topics as friends, cooperation and sharing.",54.383,5,5.2
32624,TV Show,Rosalka,"Jeffrey Jeturian, Rechie A. Del Carmen, Jerry Lopez Sineneng, Mae Cruz-Alviar","Empress Schuck, Felix Roco, Matt Evans, Max Collins, Mickey Ferriols",Philippines,2010-05-17,2010,0.0,1 Seasons,"Sci-Fi & Fantasy, Drama",tl,Rosalka is an afternoon ABS-CBN drama starring Empress Schuck in the title role along with Matt Evans and Felix Roco. The story revolves around a hunchback named Rosa and her journey towards the pain and joy of life in extent of her disability.,55.187,0,0.0
45472,TV Show,Ushijima the Loan Shark,Masatoshi Yamaguchi,"Takayuki Yamada, Kyosuke Yabe, Hiromi Sakimoto, Maryjun Takahashi, Jessica Kizaki",Japan,2010-10-12,2010,8.7,1 Seasons,Drama,ja,Kaoru Ushijima's Kaukau Finance is the lender of last resort for many of the poorest people in the area: He collects without mercy and without fail.,47.559,10,8.7
42552,TV Show,God's Quiz,Kim Jong-hyuk,"Ryu Deok-hwan, Yoon Joo-hee, Park Jun-myun, Kim Jae-won, Park Hyo-ju",South Korea,2010-10-08,2010,5.7,1 Seasons,"Mystery, Crime",ko,"Han Jin Woo, Korea’s top medical examiner, leads a team of experts in conducting a medical crime investigation after strange events and mysterious deaths occur in a hospital. He first clashes with but is later aided by Kang Kyung Hee, an attractive female detective who possesses excellent skill in martial arts and a strong sense of justice.",47.376,18,5.7
78013,TV Show,Moral Peanuts,Hongchou Li,"Xing Dongdong, Li Wei, An Ning, Yang Yu, Shao Zhuang",China,2010-06-07,2010,9.1,1 Seasons,"Mystery, Crime",zh,"Scammers on the street are organized and disciplined. They are scattered across the fringes of the city. Five years ago, Zhao Ning's father committed suicide after he was defrauded of all his property. In order to avenge her father, Zhao Ning gathers elites from all walks of life to strike back.

They are comprised of scammers, noble thieves and criminals. They do not have a strict moral code, but they adhere to professional ethics and they are motivated not just by money. They are artists with high IQ, meticulously planning every step to lure the corrupt and the greedy into their nets. This is a mirror that reflects another aspect of society. Some things may not be visible to us, but we've all heard of it. This is a story in the present and the legend of the future.",45.756,19,9.1
31874,TV Show,Magkano Ang Iyong Dangal?,Chito S. Roño,"Bangs Garcia, Karylle, Rayver Cruz, Sid Lucero, Nikki Valdez",Philippines,2010-01-25,2010,0.0,1 Seasons,Drama,tl,"Gilda Olvidado's Magkano Ang Iyong Dangal? is a Filipino daytime drama produced by ABS-CBN that premiered on January 25, 2010, replacing Nagsimula sa Puso. It is the first film to TV remake to use Gilda Olvidado's storywork for the network under her helm.",62.857,0,0.0
38167,TV Show,"Marry Me, Mary!","Hong Seok-ku, Kim Young-Kyoon","Moon Geun-young, Jang Keun-suk, Kim Jae-wook, Kim Hyo-jin, Kim Min-gyu",South Korea,2010-11-08,2010,6.5,1 Seasons,"Comedy, Drama",ko,"Wi Mae-ri is the cheerful, pragmatic girl who finds herself reluctantly being set up in an arranged marriage by her father. In order to avoid it, she enlists help from an indie rocker Kang Mu-gyul who pretends to be her husband.",30.839,16,6.5
40484,TV Show,The Fierce Wife,Fu-chun Hsu,"Sonia Sui, James Wen, Chris Wang, Amanda Zhu, 吳怡臻","Taiwan, United States of America",2010-11-05,2010,4.9,1 Seasons,"Drama, Family",zh,Beautiful housewife Xie An Zhen seems to be living the perfect life but finds her world crumbling after learning that her husband is cheating on her.,42.134,10,4.9
7767,TV Show,Habang May Buhay,Wenn V. Deramas,"Judy Ann Santos, Gladys Reyes, Derek Ramsay, Joem Bascon, Will Devaughn",Philippines,2010-02-01,2010,0.0,1 Seasons,Drama,tl,"Habang May Buhay is a medical drama series that aired on ABS-CBN. This is the story of a strong-willed nurse who undergoes family, career, and love challenges in the Philippines and the United States.",57.736,0,0.0
76533,TV Show,Scan2Go,Mitsuo Hashimoto,"Kouta Satou, Soichiro Hoshi, Mai Nakahara, Mana Hirata, Kaoru Mizuhara","Japan, South Korea",2010-08-09,2010,8.5,1 Seasons,"Action & Adventure, Animation, Comedy, Drama, Family, Kids, Sci-Fi & Fantasy",ja,"Sometime in the near future, in an age in which we have established contact and communications with planets outside our galaxy, Scan2Go has become a huge phenomenon throughout all of outer space. Giant races are held at every locality, with each racer gunning for the title of the universe's number one racer!

The main character in the series, Kazuya, possesses the power of the eagle, performed well with his blazing, innate power commanding his falconine beast spirit. He competes in a tournament, the ""Pro-Racer Exhibition Race."", but was no match for the other teams that had won their way through the competitive Space Preliminaries.

Realizing the difficult obstacles that lie before them, Kazuya and his friends leave the small Earth behind and set off on a universe-wide quest to hone their skills as warriors!",41.174,2,8.5
38476,TV Show,Mauvais Karma,Pierre Théorêt,"Anick Lemay, Hélène Bourgeois Leclerc, Julie Le Breton, Marianne Verville, Rémi-Pierre Paquin",Canada,2010-09-15,2010,7.0,1 Seasons,Comedy,fr,"Nathalie wanted love, Kim wanted success and Sarah wanted peace. But they all find themselves getting the opposite of what they wanted when destiny reunites these three former best friends after 18 years, at a funeral that somehow lands them at the police station.",40.805,4,7.0
31853,TV Show,"Ina, Kasusuklaman Ba Kita?",Gil Tejada Jr.,"Jean Garcia, Jennica Garcia, Ariel Rivera, Iwa Moto, Dion Ignacio",Philippines,2010-01-25,2010,0.0,1 Seasons,Drama,tl,"Ina, Kasusuklaman Ba Kita? or A Mother's Sacrifice is a Sine Novela produced by GMA Network starring real-life mother and daughter, Jean Garcia and Jennica Garcia with Iwa Moto, Dion Ignacio and Ariel Rivera. It is a remake of the drama film in the 1980s which starred Lorna Tolentino and the Rita Gomez. It is the 18th installment of Sine Novela. It is internationally aired through GMA Pinoy TV, which started on January 29, 2010, and ended on May 27, 2010.",56.878,0,0.0
66850,TV Show,Coe's Quest,Coestar,Coestar,United States of America,2010-09-16,2010,10.0,1 Seasons,Documentary,en,These are the adventures of Coestar in the world of Minecraft!,51.604,1,10.0
40457,TV Show,Captain Biceps,Pascal David,"Xavier Fagnon, Emmanuel Garijo, Véronique Augereau, Philippe Peythieu, Bernard Métreaux","France, Switzerland",2010-01-02,2010,5.0,1 Seasons,"Action & Adventure, Comedy, Animation, Kids",fr,"Captain Biceps is a French animated series based on the comic books by Frederic Thebault and Philippe ""Zep"" Chappuis, available in 78 episodes of 8 minutes each. The series is about a fighting superhero, very muscular but unintelligent, called Captain Biceps, assisted by his faithful companion, Genius, facing the villains to save Capitaleville from disaster. The series first aired on November 8, 2010 on France 3 in France. It also airs on Starz Kids & Family in the United States, weekdays at 8:00am ET/PT.",39.904,1,5.0
114605,TV Show,El Man es Germán,"Ramiro Meneses, Consuelo González Cuellar","Santiago Alarcón, Heidy Bermúdez, Rafael Zea, Aida Bossa, Jesús Forero",Colombia,2010-12-20,2010,8.0,1 Seasons,"Soap, Comedy, Drama, Family",es,"El man es Germán is a Colombian comedy drama television series as  a spin-off of the soap opera Las detectivas y el Víctor. The plot focuses on the fun and family based situations that punk rock father, German Quintero, and his friends and family live on a daily basis.",39.765,4,8.0
